player_name,type,matches,events
Harrison,ErrorEvent,1,61
Harrison,DoubleEvent,1,8
Harrison,AceEvent,1,9
Malisse,WinEvent,1,3
Malisse,ErrorEvent,1,2
Malisse,DoubleEvent,1,2
Malisse,AceEvent,1,3
Gulbis,WinEvent,1,6
Gulbis,ErrorEvent,1,8
Gulbis,DoubleEvent,1,8
Gulbis,AceEvent,1,6
Gimeno-Traver,WinEvent,1,4
Gimeno-Traver,ErrorEvent,1,4
Gimeno-Traver,DoubleEvent,1,4
Gimeno-Traver,AceEvent,1,4
Ferrero,WinEvent,1,3
Ferrero,ErrorEvent,1,3
Ferrero,DoubleEvent,1,3
Ferrero,AceEvent,1,3
Garcia-Lopez,WinEvent,1,1
Garcia-Lopez,ErrorEvent,1,3
Garcia-Lopez,DoubleEvent,1,3
Garcia-Lopez,AceEvent,1,1
Sela,WinEvent,1,7
Sela,ErrorEvent,1,5
Sela,DoubleEvent,1,5
Sela,AceEvent,1,7
Matosevic,WinEvent,1,34
Matosevic,ErrorEvent,1,53
Matosevic,DoubleEvent,1,7
Matosevic,AceEvent,1,3
Udomchoke,WinEvent,1,31
Udomchoke,ErrorEvent,1,54
Udomchoke,DoubleEvent,1,4
Udomchoke,AceEvent,1,4
Beck,WinEvent,1,7
Beck,ErrorEvent,1,2
Beck,DoubleEvent,1,2
Beck,AceEvent,1,7
Souza,WinEvent,1,32
Souza,ErrorEvent,1,52
Souza,DoubleEvent,1,2
Souza,AceEvent,1,8
Robert,WinEvent,1,26
Robert,ErrorEvent,1,35
Robert,DoubleEvent,1,7
Robert,AceEvent,1,2
Levine,WinEvent,1,7
Levine,ErrorEvent,1,3
Levine,DoubleEvent,1,3
Levine,AceEvent,1,7
Dodig,WinEvent,1,6
Dodig,ErrorEvent,1,4
Dodig,DoubleEvent,1,4
Dodig,AceEvent,1,6
Bautista-Agut,WinEvent,1,6
Bautista-Agut,ErrorEvent,1,9
Bautista-Agut,DoubleEvent,1,9
Bautista-Agut,AceEvent,1,6
Istomin,WinEvent,1,31
Istomin,ErrorEvent,1,49
Istomin,DoubleEvent,1,3
Istomin,AceEvent,1,9
Muller,WinEvent,1,30
Muller,ErrorEvent,1,39
Muller,DoubleEvent,1,2
Muller,AceEvent,1,9
Fognini,WinEvent,1,2
Fognini,ErrorEvent,1,8
Fognini,DoubleEvent,1,8
Fognini,AceEvent,1,2
Montanes,WinEvent,1,2
Montanes,ErrorEvent,1,7
Montanes,DoubleEvent,1,7
Montanes,AceEvent,1,2
Monaco,WinEvent,1,30
Monaco,ErrorEvent,1,67
Monaco,DoubleEvent,1,1
Monaco,AceEvent,1,2
Voest,WinEvent,1,10
Voest,ErrorEvent,1,0
Voest,DoubleEvent,1,0
Voest,AceEvent,1,10
Darcis,WinEvent,1,4
Darcis,ErrorEvent,1,1
Darcis,DoubleEvent,1,1
Darcis,AceEvent,1,4
Ward,WinEvent,1,7
Ward,ErrorEvent,1,3
Ward,DoubleEvent,1,3
Ward,AceEvent,1,7
Mannarino,WinEvent,1,44
Mannarino,ErrorEvent,1,49
Mannarino,DoubleEvent,1,3
Mannarino,AceEvent,1,7
Jones,WinEvent,1,29
Jones,ErrorEvent,1,42
Jones,DoubleEvent,1,8
Jones,AceEvent,1,8
Hanescu,WinEvent,1,1
Hanescu,ErrorEvent,1,1
Hanescu,DoubleEvent,1,1
Hanescu,AceEvent,1,1
Schepper,WinEvent,1,5
Schepper,ErrorEvent,1,7
Schepper,DoubleEvent,1,7
Schepper,AceEvent,1,5
Verdasco,WinEvent,1,57
Verdasco,ErrorEvent,1,83
Verdasco,DoubleEvent,1,11
Verdasco,AceEvent,1,15
Melzer,WinEvent,1,2
Melzer,ErrorEvent,1,8
Melzer,DoubleEvent,1,8
Melzer,AceEvent,1,2
Galung,WinEvent,1,8
Galung,ErrorEvent,1,12
Galung,DoubleEvent,1,12
Galung,AceEvent,1,8
Beck,WinEvent,1,2
Beck,ErrorEvent,1,8
Beck,DoubleEvent,1,8
Beck,AceEvent,1,2
Prodon,WinEvent,1,14
Prodon,ErrorEvent,1,3
Prodon,DoubleEvent,1,3
Prodon,AceEvent,1,14
Kudryavtsev,WinEvent,1,21
Kudryavtsev,ErrorEvent,1,42
Kudryavtsev,DoubleEvent,1,4
Kudryavtsev,AceEvent,1,4
Ramos,WinEvent,1,24
Ramos,ErrorEvent,1,51
Ramos,DoubleEvent,1,4
Ramos,AceEvent,1,4
Phau,WinEvent,1,2
Phau,ErrorEvent,1,4
Phau,DoubleEvent,1,4
Phau,AceEvent,1,2
Marchenko,WinEvent,1,2
Marchenko,ErrorEvent,1,18
Marchenko,DoubleEvent,1,18
Marchenko,AceEvent,1,2
Nielsen,WinEvent,1,0
Nielsen,ErrorEvent,1,3
Nielsen,DoubleEvent,1,3
Nielsen,AceEvent,1,0
Paire,WinEvent,1,24
Paire,ErrorEvent,1,42
Paire,DoubleEvent,1,6
Paire,AceEvent,1,3
Becker,WinEvent,1,23
Becker,ErrorEvent,1,38
Becker,DoubleEvent,1,1
Becker,AceEvent,1,5
Chardy,WinEvent,1,59
Chardy,ErrorEvent,1,49
Chardy,DoubleEvent,1,8
Chardy,AceEvent,1,19
Kubot,WinEvent,1,56
Kubot,ErrorEvent,1,60
Kubot,DoubleEvent,1,16
Kubot,AceEvent,1,7
Mitchell,WinEvent,1,27
Mitchell,ErrorEvent,1,32
Mitchell,DoubleEvent,1,8
Mitchell,AceEvent,1,7
Nieminen,WinEvent,1,14
Nieminen,ErrorEvent,1,21
Nieminen,DoubleEvent,1,1
Nieminen,AceEvent,1,3
Davydenko,WinEvent,1,3
Davydenko,ErrorEvent,1,8
Davydenko,DoubleEvent,1,8
Davydenko,AceEvent,1,3
Mayer,WinEvent,1,13
Mayer,ErrorEvent,1,9
Mayer,DoubleEvent,1,9
Mayer,AceEvent,1,13
Ljubicic,WinEvent,1,13
Ljubicic,ErrorEvent,1,3
Ljubicic,DoubleEvent,1,3
Ljubicic,AceEvent,1,13
Gojowczyk,WinEvent,1,4
Gojowczyk,ErrorEvent,1,4
Gojowczyk,DoubleEvent,1,4
Gojowczyk,AceEvent,1,4
Kudla,WinEvent,1,14
Kudla,ErrorEvent,1,8
Kudla,DoubleEvent,1,8
Kudla,AceEvent,1,14
Kuznetsov,WinEvent,1,16
Kuznetsov,ErrorEvent,1,26
Kuznetsov,DoubleEvent,1,2
Kuznetsov,AceEvent,1,5
