player_name,type,matches,events
Hernandez,WinEvent,1,0
Hernandez,ErrorEvent,1,4
Hernandez,DoubleEvent,1,2
Hernandez,AceEvent,1,0
Hocevar,WinEvent,1,19
Hocevar,ErrorEvent,1,39
Hocevar,DoubleEvent,1,4
Hocevar,AceEvent,1,5
Rochus,WinEvent,1,0
Rochus,ErrorEvent,1,12
Rochus,DoubleEvent,1,6
Rochus,AceEvent,1,4
Lorenzi,WinEvent,1,19
Lorenzi,ErrorEvent,1,50
Lorenzi,DoubleEvent,1,6
Lorenzi,AceEvent,1,2
Gil,WinEvent,1,1
Gil,ErrorEvent,1,26
Gil,DoubleEvent,1,1
Gil,AceEvent,1,0
Ball,WinEvent,1,62
Ball,ErrorEvent,1,63
Ball,DoubleEvent,1,6
Ball,AceEvent,1,13
Sela,WinEvent,1,0
Sela,ErrorEvent,1,6
Sela,DoubleEvent,1,3
Sela,AceEvent,1,7
Ram,WinEvent,1,0
Ram,ErrorEvent,1,14
Ram,DoubleEvent,1,7
Ram,AceEvent,1,15
Ferrero,WinEvent,1,0
Ferrero,ErrorEvent,1,6
Ferrero,DoubleEvent,1,3
Ferrero,AceEvent,1,5
Gulbis,WinEvent,1,33
Gulbis,ErrorEvent,1,73
Gulbis,DoubleEvent,1,7
Gulbis,AceEvent,1,8
Arguello,WinEvent,1,0
Arguello,ErrorEvent,1,4
Arguello,DoubleEvent,1,2
Arguello,AceEvent,1,3
Moya,WinEvent,1,0
Moya,ErrorEvent,1,4
Moya,DoubleEvent,1,2
Moya,AceEvent,1,9
Kindlmann,WinEvent,1,12
Kindlmann,ErrorEvent,1,35
Kindlmann,DoubleEvent,1,6
Kindlmann,AceEvent,1,0
Gimeno-Traver,WinEvent,1,24
Gimeno-Traver,ErrorEvent,1,47
Gimeno-Traver,DoubleEvent,1,5
Gimeno-Traver,AceEvent,1,5
Matosevic,WinEvent,1,51
Matosevic,ErrorEvent,1,49
Matosevic,DoubleEvent,1,5
Matosevic,AceEvent,1,12
Vliegen,WinEvent,1,13
Vliegen,ErrorEvent,1,34
Vliegen,DoubleEvent,1,4
Vliegen,AceEvent,1,5
Chardy,WinEvent,1,0
Chardy,ErrorEvent,1,14
Chardy,DoubleEvent,1,7
Chardy,AceEvent,1,5
Gasquet,WinEvent,1,69
Gasquet,ErrorEvent,1,65
Gasquet,DoubleEvent,1,9
Gasquet,AceEvent,1,8
Ginepri,WinEvent,1,0
Ginepri,ErrorEvent,1,6
Ginepri,DoubleEvent,1,3
Ginepri,AceEvent,1,6
Zverev,WinEvent,1,0
Zverev,ErrorEvent,1,6
Zverev,DoubleEvent,1,3
Zverev,AceEvent,1,12
Robredo,WinEvent,1,0
Robredo,ErrorEvent,1,12
Robredo,DoubleEvent,1,6
Robredo,AceEvent,1,2
Stakhovsky,WinEvent,1,26
Stakhovsky,ErrorEvent,1,41
Stakhovsky,DoubleEvent,1,6
Stakhovsky,AceEvent,1,5
Fognini,WinEvent,1,20
Fognini,ErrorEvent,1,32
Fognini,DoubleEvent,1,7
Fognini,AceEvent,1,2
Harrison,WinEvent,1,0
Harrison,ErrorEvent,1,18
Harrison,DoubleEvent,1,9
Harrison,AceEvent,1,5
Greul,WinEvent,1,37
Greul,ErrorEvent,1,47
Greul,DoubleEvent,1,8
Greul,AceEvent,1,3
Malisse,WinEvent,1,0
Malisse,ErrorEvent,1,6
Malisse,DoubleEvent,1,3
Malisse,AceEvent,1,14
Zemlja,WinEvent,1,0
Zemlja,ErrorEvent,1,6
Zemlja,DoubleEvent,1,3
Zemlja,AceEvent,1,10
Daniel,WinEvent,1,0
Daniel,ErrorEvent,1,16
Daniel,DoubleEvent,1,8
Daniel,AceEvent,1,2
Soderling,WinEvent,1,57
Soderling,ErrorEvent,1,67
Soderling,DoubleEvent,1,3
Soderling,AceEvent,1,8
Bakker,WinEvent,1,43
Bakker,ErrorEvent,1,42
Bakker,DoubleEvent,1,2
Bakker,AceEvent,1,17
Gabashvili,WinEvent,1,0
Gabashvili,ErrorEvent,1,26
Gabashvili,DoubleEvent,1,13
Gabashvili,AceEvent,1,3
Cuevas,WinEvent,1,0
Cuevas,ErrorEvent,1,16
Cuevas,DoubleEvent,1,8
Cuevas,AceEvent,1,7
Querrey,WinEvent,1,0
Querrey,ErrorEvent,1,12
Querrey,DoubleEvent,1,6
Querrey,AceEvent,1,15
Haase,WinEvent,1,0
Haase,ErrorEvent,1,10
Haase,DoubleEvent,1,5
Haase,AceEvent,1,5
Brands,WinEvent,1,0
Brands,ErrorEvent,1,10
Brands,DoubleEvent,1,5
Brands,AceEvent,1,10
Grosjean,WinEvent,1,0
Grosjean,ErrorEvent,1,2
Grosjean,DoubleEvent,1,1
Grosjean,AceEvent,1,4
Rochus,WinEvent,1,25
Rochus,ErrorEvent,1,18
Rochus,DoubleEvent,1,4
Rochus,AceEvent,1,5
Santoro,WinEvent,1,12
Santoro,ErrorEvent,1,18
Santoro,DoubleEvent,1,1
Santoro,AceEvent,1,0
Rufin,WinEvent,1,20
Rufin,ErrorEvent,1,52
Rufin,DoubleEvent,1,2
Rufin,AceEvent,1,2
Acasuso,WinEvent,1,0
Acasuso,ErrorEvent,1,12
Acasuso,DoubleEvent,1,6
Acasuso,AceEvent,1,9
Garcia-Lopez,WinEvent,1,13
Garcia-Lopez,ErrorEvent,1,40
Garcia-Lopez,DoubleEvent,1,9
Garcia-Lopez,AceEvent,1,1
Lapentti,WinEvent,1,0
Lapentti,ErrorEvent,1,6
Lapentti,DoubleEvent,1,3
Lapentti,AceEvent,1,2
Petzschner,WinEvent,1,0
Petzschner,ErrorEvent,1,12
Petzschner,DoubleEvent,1,6
Petzschner,AceEvent,1,7
Clement,WinEvent,1,29
Clement,ErrorEvent,1,29
Clement,DoubleEvent,1,1
Clement,AceEvent,1,2
Russell,WinEvent,1,29
Russell,ErrorEvent,1,54
Russell,DoubleEvent,1,9
Russell,AceEvent,1,4
Anderson,WinEvent,1,20
Anderson,ErrorEvent,1,32
Anderson,DoubleEvent,1,2
Anderson,AceEvent,1,2
Bolelli,WinEvent,1,0
Bolelli,ErrorEvent,1,4
Bolelli,DoubleEvent,1,2
Bolelli,AceEvent,1,5
Lindahl,WinEvent,1,33
Lindahl,ErrorEvent,1,31
Lindahl,DoubleEvent,1,2
Lindahl,AceEvent,1,7
Melzer,WinEvent,1,0
Melzer,ErrorEvent,1,14
Melzer,DoubleEvent,1,7
Melzer,AceEvent,1,10
Seppi,WinEvent,1,0
Seppi,ErrorEvent,1,20
Seppi,DoubleEvent,1,10
Seppi,AceEvent,1,10
Lu,WinEvent,1,0
Lu,ErrorEvent,1,6
Lu,DoubleEvent,1,3
Lu,AceEvent,1,0
Koellerer,WinEvent,1,0
Koellerer,ErrorEvent,1,2
Koellerer,DoubleEvent,1,1
Koellerer,AceEvent,1,1
Ebden,WinEvent,1,25
Ebden,ErrorEvent,1,38
Ebden,DoubleEvent,1,2
Ebden,AceEvent,1,2
Guez,WinEvent,1,0
Guez,ErrorEvent,1,10
Guez,DoubleEvent,1,5
Guez,AceEvent,1,1
Fish,WinEvent,1,16
Fish,ErrorEvent,1,52
Fish,DoubleEvent,1,4
Fish,AceEvent,1,3
Kubler,WinEvent,1,16
Kubler,ErrorEvent,1,32
Kubler,DoubleEvent,1,2
Kubler,AceEvent,1,3
Zeballos,WinEvent,1,0
Zeballos,ErrorEvent,1,6
Zeballos,DoubleEvent,1,3
Zeballos,AceEvent,1,7
Kavcic,WinEvent,1,0
Kavcic,ErrorEvent,1,8
Kavcic,DoubleEvent,1,4
Kavcic,AceEvent,1,1
Mayer,WinEvent,1,0
Mayer,ErrorEvent,1,6
Mayer,DoubleEvent,1,3
Mayer,AceEvent,1,7
Luczak,WinEvent,1,29
Luczak,ErrorEvent,1,38
Luczak,DoubleEvent,1,6
Luczak,AceEvent,1,7
